"","2069.20387274646","2136.31592199243","2194.11554347995","2263.36114985516","2349.01158810226","2413.79892058608","2447.21193274914","2493.72437581948","2619.58190843204","2739.53666416154","2775.67653989553","2904.40652468269","2944.13951578099","2973.55701929809","3062.1835212234","3097.58268183083","3145.78550793435","3184.65748016901","3209.72949526826","3298.25326235625","3340.44288235744","3370.74056091226","3439.54270212953","3494.32475960266","4861.74181352363","4975.22124031449","5049.48393206646","5150.92430147974","5233.69260604693","5287.49002025198","5387.63798657475","5426.1214601425","5460.0666247949","5509.2678163088","5541.07349699991","5586.8069289889","5735.59252896257","5767.43286448061","5811.17788394349","5870.21934634001","5956.91835858468","6097.04840095634","6183.89643279064","6255.20777494947","6358.90513262165","6656.68977820798","6898.45548480788","6957.70082192357","7137.10345074187","7342.19736315677","7396.91047340159","8449.92296449517","8558.54006013131","10097.9329996852","10444.5672075488","10760.4390219719","10850.2051534505","11020.9183257582","11345.3625172011","11739.4058624533","11911.0906528545","13783.9921832951","14693.0318613713"
"1",2.47e-05,0.000816,0.000789,8.91e-05,0.000724,0.000506,0.000174898919503374,4.51603123516187e-05,-1.50001209711915e-05,0.00023742457682009,9.40485069424353e-05,4.05022978117397e-05,3.87019145939392e-05,5.92158431497552e-05,7.09966846459525e-07,0.000106461899615249,0.000245668494865059,0.000139739238914559,7.89876554760172e-05,0.000177099672613179,0.000377246623051514,0.000159510860502131,0.00062973567518798,0.000143010491971105,0.000601399130731788,-3.23534722102806e-05,1.62381922855942e-05,-2.24837081129298e-05,4.80494599701864e-05,0.000200195437436164,5.83877251221257e-06,2.62780720007329e-05,-2.33501971462438e-05,-1.86106632792205e-05,2.80793575225356e-05,5.5406790999354e-06,9.1193821116197e-05,3.00239350798242e-05,8.35336917710296e-05,5.82699732626218e-05,3.79019713202392e-05,3.45314683267659e-06,0.000128207441731255,1.57693052845867e-05,3.0050402576926e-06,-1.60862892189687e-05,-1.56802731139737e-05,1.32972081620097e-05,0.00020022479528137,1.8411937084849e-05,3.77245808684979e-06,3.11319984136048e-05,-6.47726919708654e-07,1.26649847942432e-05,1.17507532458243e-05,0.000125617110972764,1.32571708015945e-05,-7.26784080221119e-06,-1.10104056162727e-06,0.000155618793991824,1.10406632973652e-05,2.09276955332198e-05,0.000193027124996555
"2",0.000101,0.000373,0.000176,7.94e-05,5.47e-05,8.13e-05,4.78828711509549e-05,0.00029245798171872,0.000162690961138818,0.000197970290189429,4.99704339570182e-05,-3.58281733643583e-05,4.74892728087804e-05,-2.17744238596347e-05,5.89273304257578e-06,7.08561680404498e-05,7.01533142623076e-05,7.1655592282735e-05,0.000216163188076653,2.63620511776443e-05,9.89926234406253e-05,0.000580592296765382,0.000835741443907338,0.000410669630021143,2.17819843428553e-07,0.00135273942514537,0.000145815417427552,-2.24610826220209e-05,0.000127904833880694,-4.78979292350504e-06,0.000104049252609613,0.000282586064825382,0.000168189246052552,7.13499687854792e-05,6.4174512422891e-05,3.44949094842988e-05,6.32239389145873e-06,-1.80563101298388e-06,5.09453417819793e-05,0.000266473217821881,0.000108114746494085,1.22109826657124e-05,8.47860721411167e-05,-1.9458868251976e-05,0.000133244272306763,5.29942495110032e-05,0.000335528067796773,0.000105105717683894,6.50257601852307e-06,0.000651524865328231,0.000239806682758696,0.00030453584476603,0.00039299755405993,0.000156887472582112,8.59783145082346e-05,0.000245837832642445,0.000308650041821012,5.42936009796989e-05,0.000151415685629073,0.000325243990366309,0.000129774471026222,0.000187825831190548,0.000478978827860772
"3",0,0,0,0,0,0,-2.34067686357783e-05,-7.46081093690048e-05,-2.21899335421167e-05,-3.3697187718809e-05,-2.94886931288009e-05,-4.32314632108695e-05,-4.74141959115053e-05,-5.08328914177588e-05,-3.22005984988786e-05,-4.64622562728291e-05,-1.80120294271489e-05,-1.8594823019915e-05,-4.83896247960023e-05,-4.26673268629278e-05,-6.29267370944067e-06,-3.63768406166709e-05,-6.83126490337297e-05,-1.78871385924403e-06,4.64765051688339e-05,-3.70836763686384e-05,0.000312837097631435,0.000178543778612618,0.000754401764066751,9.16683414903786e-05,7.32047280318168e-05,-1.55388593191895e-06,1.97117280333415e-05,2.21205186491868e-05,4.03853030203776e-05,1.16895865561162e-05,2.96652724519994e-05,0.000464993557432516,0.000226003273133417,6.53789568349716e-06,0.000386522740035161,0.000160772713982504,1.29547207334307e-05,-4.02486967725682e-05,7.64543752229137e-07,9.10505942005685e-05,0.000160726266266457,5.42234844369601e-05,-1.34527533163806e-05,5.06664457092629e-05,0.000163210454083359,-1.36225520552724e-05,-4.3512441317677e-06,1.22586338981255e-05,-1.60763251237398e-08,9.09548843138007e-06,4.36538170165634e-06,-5.6495360511049e-06,7.59544010816643e-07,6.0393559987533e-05,0.000443988060566289,1.95746337609733e-06,5.41869386885158e-05
"4",0,0,0,0,0,0,-2.34067686357783e-05,-7.46081093690048e-05,-2.21899335421167e-05,-3.3697187718809e-05,-2.94886931288009e-05,-4.32314632108695e-05,-4.74141959115053e-05,-5.08328914177588e-05,-3.22005984988786e-05,-4.64622562728291e-05,-1.80120294271489e-05,-1.8594823019915e-05,-4.83896247960023e-05,-4.26673268629278e-05,-6.29267370944067e-06,-3.63768406166709e-05,-6.83126490337297e-05,-1.78871385924403e-06,0.000171849206601874,1.34289627233902e-05,2.27309720160424e-05,0.000223115995703145,0.000433929539820634,0.0006885673691922,0.000545901797941849,4.63848096707096e-05,0.000125701479875361,4.42600199674635e-05,0.000967890242520678,0.000387775888178587,2.88886147549758e-05,-1.1878448568393e-05,-5.34615849825219e-06,1.63484066362635e-05,7.61419093876895e-05,5.21640410273163e-06,0.000273358877218289,0.000374992552677123,1.06393246466792e-05,0.000311942855768263,-1.96047168384945e-05,1.27205428518778e-05,-1.31607585323369e-05,2.11435892810534e-05,7.86600016609679e-05,-1.6580218994705e-05,-4.14970048401383e-06,6.56972135247815e-06,0.000285440425527963,-7.38399818518703e-06,3.05616122068385e-06,-3.69251635209263e-06,1.87850239053191e-05,-2.33105963224114e-05,4.74188604867424e-07,-6.79270620196924e-07,4.43795042514373e-05
"5",9.97e-06,7.68e-05,8.97e-05,0.000138,0.000294,0.000151,-8.84761684834685e-06,-6.48126885382638e-05,4.25787981892433e-05,-3.85356065202722e-06,5.74814957213494e-05,-1.74475916764685e-05,0.000117788138527511,4.83332956708129e-06,-2.34287667119518e-05,-2.85773496292663e-05,-1.29105814829389e-05,-1.49135560799385e-05,-3.84513974341194e-05,0.000394049146454977,0.00118025591321987,0.000858228408587306,0.00101358815071542,0.00023076758641374,0.000422594609467954,-1.67346579965726e-05,1.40639010433004e-05,2.78580091593656e-05,2.48020896047918e-05,0.000499580529700401,6.67709008192703e-05,-3.00737059427542e-05,-3.63376737804067e-05,9.11517587844348e-05,7.38410211426443e-05,4.82737112534844e-05,0.000117945364013674,6.04067027138682e-05,3.77150287522366e-05,1.69966782851247e-05,1.85695581861393e-05,2.16604829527477e-05,0.000347795510801383,9.66379203980754e-05,5.44261747428479e-06,-3.5569483076344e-05,-1.8755065458925e-05,1.39756379386355e-05,0.000170231373355428,1.16878701403458e-05,3.45267855094398e-07,-1.88222748112309e-05,5.55737447780451e-06,8.36622005110363e-06,-1.72619512320368e-07,0.000338315310849893,4.60786009148631e-05,-1.04047175697626e-05,1.82729364083162e-05,2.02545283702041e-05,7.52253728354227e-07,-9.07312479335887e-07,0.000253289673947278
"6",0,7.21e-05,0.000171,0.000107,0.000162,2.66e-05,4.36155335580871e-05,-6.60082752349495e-05,2.21917804320926e-06,-3.12692316184606e-05,0.000103931482948134,-3.23690500050402e-05,2.76884256313381e-05,7.40368286111277e-05,-9.91470385557876e-06,-4.40338469304004e-05,1.80514924519915e-05,0.00010015572343094,1.73986408389967e-05,-4.17826238137547e-05,0.000251071385990721,0.00132866737584112,0.00152489743278864,0.000632695078961011,0.000766234548771886,-3.68323128626387e-05,2.59660766326041e-05,-1.40217745130024e-05,-4.41519750383276e-05,0.000551972920846642,6.94201237891424e-05,-3.21446999227618e-05,2.71757950644697e-05,7.54753417019283e-05,0.00010407456969166,7.45283934545503e-06,0.000191296368732563,3.16774190326973e-05,1.13936691456959e-05,7.2856085361999e-05,5.17495765751293e-06,1.79586168609194e-05,0.000311817804569554,4.75267228076949e-05,2.39163409753515e-05,-1.01572210245799e-05,-6.79690287226913e-06,1.35007370949975e-05,0.000238157652423002,2.50309404833443e-05,1.70884178411776e-05,-1.93517693316074e-05,7.98811301738151e-06,2.03321845973055e-05,1.79721559323744e-06,0.000198443125061129,2.88950821020992e-05,-1.92367162413924e-06,1.21278864442812e-05,3.38581332279599e-05,-1.47637801622084e-05,0.000202078447386734,0.000223749208775355
"7",0.000506,0.000267,0.000255,0.00026,9.11e-06,1.89e-05,3.80930966731993e-05,0.000227434845583181,5.45416796097744e-05,0.000251587654072122,0.000216597409413102,2.45469317632242e-05,0.000429446443213881,0.000224580696683337,1.62582654348083e-05,0.000119260273176698,0.000101595631076533,0.000119947481172749,-9.75651561459859e-06,-2.13950083238943e-05,3.88295964977305e-05,-4.29444547280416e-06,4.72877103915216e-05,0.000271135849857352,2.38465579463798e-05,0.000179328876683185,3.66494453663659e-05,0.000356606392065637,0.000173874210309441,1.48573537563355e-05,2.35317973467153e-05,4.77605338270764e-05,0.000521871191527545,5.70486760084557e-05,0.000230219080644469,0.000738338599857186,4.10562520083445e-05,8.94201468069157e-06,6.08332599410501e-05,0.000481483314694182,0.0003567805659827,9.77435728926916e-05,-1.56042281527268e-06,9.33407021852937e-05,2.17380804839287e-05,-1.22255006272736e-05,0.000286812811632586,0.00104557899553138,0.000158763300266097,0.000260688474178981,8.99530353759214e-05,6.30170907850485e-05,3.16847600866247e-05,8.71662135640276e-05,1.76211227656985e-05,3.4873585481706e-05,0.00012317714034991,8.33666340082946e-05,-8.62872676757005e-06,0.000150580421822284,9.94653725661628e-05,1.05232857100046e-05,0.000223749208775355
"8",0,1.69e-05,0.000687,0.000259,8.61e-06,0.000257,0.000404582089943025,0.000506405074809852,0.000215859323007845,7.15142432962861e-05,-1.81636031284398e-06,0.000153338646506841,7.44371713342937e-05,0.00030510416100103,0.000111621163443347,3.34455376300616e-05,-1.36264152086806e-05,3.37402807349319e-06,0.000140576670113038,-6.88475130720263e-06,0.000255249373972866,-2.90811805671282e-05,4.72877103915216e-05,0.000140377779137826,3.22978653967407e-05,-1.18216440156696e-05,0.000433213083363963,0.000227641093884925,0.00012527801237048,0.000144996311049946,-4.68242728242227e-06,-3.19616227850299e-05,6.61037754268148e-05,0.000290957320371119,0.000140409673390023,0.000217181199607718,0.000192159321729256,0.000172533583268078,8.47870898475316e-05,3.82595928576107e-06,0.000156020891128586,1.06133351945023e-05,3.5285710808359e-05,0.000111215095654584,2.121944703359e-05,-1.27770418546586e-05,1.57267390954077e-05,0.000211958407502455,4.15675686493737e-07,9.8155168504817e-05,0.000283996814686776,0.000131404121482172,0.0001401518868778,0.000110905660653007,4.22766747491705e-05,0.000208846841359466,0.0002759195297967,8.90118831400608e-05,0.000213719664431094,7.38292191063041e-05,7.36053160818918e-05,0.000200653185767115,0.000222567590168478
"9",2.02e-05,4.09e-06,0.000297,0.000141,5.37e-05,0.000388,0.000252715075608611,-7.40291937053464e-05,-9.22588794505979e-07,0.000197970290189429,2.64489510634548e-05,0.000187802237171635,5.35818411710704e-05,-4.42509734648343e-05,0.000417404369014205,0.000673856460839471,7.2599834590792e-05,3.47298686220226e-06,-1.66152922446304e-05,-3.08109170088544e-06,1.82738956255747e-05,7.54488155338262e-05,0.000160664985981672,5.04267573341241e-05,5.18546099099726e-05,0.000102777263492371,0.000276724301911676,-5.92184876761729e-06,0.000123964601615373,5.864242349998e-05,0.000827854814021091,0.000448731212940453,0.00027842777451229,4.64602188562364e-05,3.70260198482647e-05,6.36459798939363e-05,0.000194748180719335,0.00047842811454961,0.000239929918427883,0.000146542962782557,4.40628502311062e-05,3.24738286420355e-05,0.000133169883970128,0.000120239061289566,9.87032845142012e-05,3.21735681772193e-05,9.96889158960349e-05,0.000189061402541334,8.90727022617036e-05,0.000281701183380554,0.000816242403687195,6.18628792964895e-05,7.88337588945003e-05,2.24708735242406e-05,5.88038372594999e-06,-2.03648800784143e-06,2.98042629916634e-05,0.00012758775220713,4.70261773773906e-06,4.04080170483609e-05,0.000190948798193315,-1.4774171271833e-06,0.000510882530246449
